row_id,column,value,confidence,source
360,id,1349,1.0000,baran
300,id,1349,1.0000,baran
1549,id,1349,1.0000,baran
360,beer_name,Boston Lager,1.0000,baran
140,beer_name,Boston Lager,1.0000,baran
401,beer_name,1349,1.0000,baran
444,beer_name,Boston,1.0000,baran
1323,beer_name,792,1.0000,baran
1352,beer_name,1349,1.0000,baran
1354,beer_name,Boston Beer Company,1.0000,baran
1487,beer_name,Boston Beer Company,1.0000,baran
1729,beer_name,Boston Beer Company,1.0000,baran
2040,beer_name,792,1.0000,baran
2104,beer_name,1349,1.0000,baran
2127,beer_name,Boston Beer Company,1.0000,baran
2356,beer_name,Boston Beer Company,1.0000,baran
360,style,Vienna Lager,1.0000,baran
360,ounces,16,1.0000,baran
11,ounces,12,1.0000,baran
12,ounces,12,1.0000,baran
19,ounces,12,1.0000,baran
26,ounces,12,1.0000,baran
29,ounces,12,1.0000,baran
38,ounces,12,1.0000,baran
39,ounces,12,1.0000,baran
44,ounces,12,1.0000,baran
45,ounces,12,1.0000,baran
48,ounces,12,1.0000,baran
51,ounces,16,1.0000,baran
54,ounces,16,1.0000,baran
63,ounces,12,1.0000,baran
66,ounces,12,1.0000,baran
67,ounces,12,1.0000,baran
68,ounces,16,1.0000,baran
69,ounces,16,1.0000,baran
74,ounces,16,1.0000,baran
75,ounces,16,1.0000,baran
76,ounces,16,1.0000,baran
77,ounces,16,1.0000,baran
79,ounces,16,1.0000,baran
85,ounces,16,1.0000,baran
89,ounces,12,1.0000,baran
92,ounces,16,1.0000,baran
96,ounces,16,1.0000,baran
97,ounces,12,1.0000,baran
102,ounces,12,1.0000,baran
105,ounces,12,1.0000,baran
107,ounces,12,1.0000,baran
109,ounces,12,1.0000,baran
117,ounces,12,1.0000,baran
121,ounces,16,1.0000,baran
122,ounces,16,1.0000,baran
123,ounces,16,1.0000,baran
124,ounces,16,1.0000,baran
126,ounces,12,1.0000,baran
128,ounces,12,1.0000,baran
130,ounces,16,1.0000,baran
131,ounces,16,1.0000,baran
138,ounces,16,1.0000,baran
142,ounces,16,1.0000,baran
143,ounces,16,1.0000,baran
151,ounces,16,1.0000,baran
153,ounces,16,1.0000,baran
158,ounces,12,1.0000,baran
172,ounces,12,1.0000,baran
185,ounces,12,1.0000,baran
192,ounces,16,1.0000,baran
215,ounces,12,1.0000,baran
219,ounces,16,1.0000,baran
221,ounces,18,1.0000,baran
237,ounces,12,1.0000,baran
245,ounces,12,1.0000,baran
252,ounces,12,1.0000,baran
258,ounces,12,1.0000,baran
264,ounces,12,1.0000,baran
270,ounces,16,1.0000,baran
276,ounces,16,1.0000,baran
279,ounces,12,1.0000,baran
285,ounces,12,1.0000,baran
291,ounces,12,1.0000,baran
293,ounces,12,1.0000,baran
295,ounces,12,1.0000,baran
301,ounces,12,1.0000,baran
303,ounces,12,1.0000,baran
323,ounces,12,1.0000,baran
328,ounces,12,1.0000,baran
331,ounces,12,1.0000,baran
334,ounces,12,1.0000,baran
335,ounces,12,1.0000,baran
337,ounces,16,1.0000,baran
340,ounces,16,1.0000,baran
342,ounces,16,1.0000,baran
343,ounces,12,1.0000,baran
349,ounces,16,1.0000,baran
351,ounces,12,1.0000,baran
355,ounces,16,1.0000,baran
363,ounces,12,1.0000,baran
367,ounces,12,1.0000,baran
373,ounces,12,1.0000,baran
375,ounces,12,1.0000,baran
378,ounces,16,1.0000,baran
379,ounces,12,1.0000,baran
386,ounces,12,1.0000,baran
389,ounces,16,1.0000,baran
390,ounces,16,1.0000,baran
391,ounces,16,1.0000,baran
392,ounces,16,1.0000,baran
394,ounces,16,1.0000,baran
402,ounces,16,1.0000,baran
403,ounces,16,1.0000,baran
404,ounces,16,1.0000,baran
407,ounces,16,1.0000,baran
408,ounces,16,1.0000,baran
411,ounces,16,1.0000,baran
414,ounces,16,1.0000,baran
415,ounces,16,1.0000,baran
416,ounces,16,1.0000,baran
418,ounces,16,1.0000,baran
428,ounces,16,1.0000,baran
434,ounces,16,1.0000,baran
435,ounces,16,1.0000,baran
441,ounces,16,1.0000,baran
444,ounces,16,1.0000,baran
446,ounces,16,1.0000,baran
447,ounces,16,1.0000,baran
448,ounces,16,1.0000,baran
450,ounces,16,1.0000,baran
457,ounces,12,1.0000,baran
469,ounces,16,1.0000,baran
476,ounces,16,1.0000,baran
478,ounces,16,1.0000,baran
479,ounces,12,1.0000,baran
482,ounces,16,1.0000,baran
485,ounces,16,1.0000,baran
492,ounces,12,1.0000,baran
503,ounces,16,1.0000,baran
504,ounces,16,1.0000,baran
507,ounces,12,1.0000,baran
511,ounces,12,1.0000,baran
525,ounces,16,1.0000,baran
530,ounces,16,1.0000,baran
532,ounces,12,1.0000,baran
534,ounces,12,1.0000,baran
535,ounces,12,1.0000,baran
536,ounces,16,1.0000,baran
547,ounces,12,1.0000,baran
548,ounces,12,1.0000,baran
549,ounces,16,1.0000,baran
551,ounces,16,1.0000,baran
553,ounces,16,1.0000,baran
555,ounces,12,1.0000,baran
560,ounces,18,1.0000,baran
563,ounces,16,1.0000,baran
566,ounces,16,1.0000,baran
567,ounces,16,1.0000,baran
569,ounces,16,1.0000,baran
570,ounces,16,1.0000,baran
572,ounces,12,1.0000,baran
574,ounces,12,1.0000,baran
575,ounces,12,1.0000,baran
579,ounces,16,1.0000,baran
580,ounces,16,1.0000,baran
592,ounces,16,1.0000,baran
593,ounces,16,1.0000,baran
595,ounces,12,1.0000,baran
603,ounces,12,1.0000,baran
607,ounces,12,1.0000,baran
615,ounces,12,1.0000,baran
624,ounces,12,1.0000,baran
627,ounces,12,1.0000,baran
629,ounces,12,1.0000,baran
631,ounces,16,1.0000,baran
632,ounces,12,1.0000,baran
633,ounces,16,1.0000,baran
641,ounces,16,1.0000,baran
644,ounces,12,1.0000,baran
650,ounces,16,1.0000,baran
653,ounces,12,1.0000,baran
658,ounces,12,1.0000,baran
663,ounces,12,1.0000,baran
664,ounces,12,1.0000,baran
666,ounces,12,1.0000,baran
669,ounces,12,1.0000,baran
675,ounces,16,1.0000,baran
688,ounces,12,1.0000,baran
691,ounces,16,1.0000,baran
695,ounces,12,1.0000,baran
701,ounces,16,1.0000,baran
704,ounces,12,1.0000,baran
709,ounces,12,1.0000,baran
714,ounces,12,1.0000,baran
717,ounces,12,1.0000,baran
726,ounces,16,1.0000,baran
728,ounces,16,1.0000,baran
735,ounces,16,1.0000,baran
742,ounces,12,1.0000,baran
746,ounces,16,1.0000,baran
751,ounces,16,1.0000,baran
752,ounces,16,1.0000,baran
755,ounces,12,1.0000,baran
762,ounces,16,1.0000,baran
769,ounces,12,1.0000,baran
770,ounces,12,1.0000,baran
777,ounces,16,1.0000,baran
778,ounces,16,1.0000,baran
780,ounces,16,1.0000,baran
784,ounces,16,1.0000,baran
786,ounces,16,1.0000,baran
788,ounces,12,1.0000,baran
790,ounces,16,1.0000,baran
796,ounces,16,1.0000,baran
802,ounces,16,1.0000,baran
810,ounces,16,1.0000,baran
811,ounces,16,1.0000,baran
814,ounces,16,1.0000,baran
819,ounces,12,1.0000,baran
828,ounces,16,1.0000,baran
832,ounces,16,1.0000,baran
834,ounces,16,1.0000,baran
837,ounces,12,1.0000,baran
838,ounces,12,1.0000,baran
839,ounces,12,1.0000,baran
840,ounces,12,1.0000,baran
844,ounces,12,1.0000,baran
845,ounces,12,1.0000,baran
846,ounces,12,1.0000,baran
848,ounces,16,1.0000,baran
852,ounces,12,1.0000,baran
854,ounces,12,1.0000,baran
858,ounces,12,1.0000,baran
859,ounces,12,1.0000,baran
860,ounces,12,1.0000,baran
862,ounces,12,1.0000,baran
866,ounces,12,1.0000,baran
879,ounces,12,1.0000,baran
891,ounces,16,1.0000,baran
895,ounces,16,1.0000,baran
900,ounces,16,1.0000,baran
902,ounces,16,1.0000,baran
903,ounces,16,1.0000,baran
906,ounces,16,1.0000,baran
909,ounces,12,1.0000,baran
911,ounces,12,1.0000,baran
930,ounces,16,1.0000,baran
931,ounces,16,1.0000,baran
