row_id,column,value,confidence,source
994,Address1,150 gilbreath drive,1.0000,baran
1,Address1,1720 university blvd,1.0000,baran
10,Address1,849 south three notch street,1.0000,baran
12,Address1,1000 first street north,1.0000,baran
13,Address1,2801 debarr road,1.0000,baran
17,Address1,1300 south montgomery avenue,1.0000,baran
19,Address1,1300 south montgomery avenue,1.0000,baran
23,Address1,1108 ross clark circle,1.0000,baran
29,Address1,1108 ross clark circle,1.0000,baran
30,Address1,1108 ross clark circle,1.0000,baran
34,Address1,2451 fillingim street,1.0000,baran
39,Address1,1108 ross clark circle,1.0000,baran
40,Address1,1108 ross clark circle,1.0000,baran
45,Address1,8000 alabama highway 69,1.0000,baran
47,Address1,8000 alabama highway 69,1.0000,baran
57,Address1,8000 alabama highway 69,1.0000,baran
67,Address1,8000 alabama highway 69,1.0000,baran
69,Address1,8000 alabama highway 69,1.0000,baran
70,Address1,205 marengo street,1.0000,baran
71,Address1,301 east 18th st,1.0000,baran
74,Address1,1000 first street north,1.0000,baran
79,Address1,205 marengo street,1.0000,baran
80,Address1,205 marengo street,1.0000,baran
82,Address1,205 marengo street,1.0000,baran
85,Address1,205 marengo street,1.0000,baran
91,Address1,150 gilbreath drive,1.0000,baran
104,Address1,849 south three notch street,1.0000,baran
108,Address1,849 south three notch street,1.0000,baran
109,Address1,1530 u s highway 43,1.0000,baran
113,Address1,8000 alabama highway 69,1.0000,baran
118,Address1,849 south three notch street,1.0000,baran
119,Address1,849 south three notch street,1.0000,baran
120,Address1,101 hospital circle,1.0000,baran
128,Address1,1530 u s highway 43,1.0000,baran
132,Address1,4800 48th st,1.0000,baran
139,Address1,101 hospital circle,1.0000,baran
140,Address1,101 hospital circle,1.0000,baran
141,Address1,301 east 18th st,1.0000,baran
145,Address1,101 sivley rd,1.0000,baran
147,Address1,201 pine street northwest,1.0000,baran
148,Address1,2105 east south boulevard,1.0000,baran
150,Address1,200 med center drive,1.0000,baran
152,Address1,201 pine street northwest,1.0000,baran
156,Address1,201 pine street northwest,1.0000,baran
158,Address1,201 pine street northwest,1.0000,baran
160,Address1,201 pine street northwest,1.0000,baran
161,Address1,201 pine street northwest,1.0000,baran
167,Address1,400 northwood dr,1.0000,baran
170,Address1,150 gilbreath drive,1.0000,baran
172,Address1,8000 alabama highway 69,1.0000,baran
175,Address1,150 gilbreath drive,1.0000,baran
176,Address1,8000 alabama highway 69,1.0000,baran
184,Address1,849 south three notch street,1.0000,baran
188,Address1,8000 alabama highway 69,1.0000,baran
192,Address1,8000 alabama highway 69,1.0000,baran
193,Address1,8000 alabama highway 69,1.0000,baran
208,Address1,1530 u s highway 43,1.0000,baran
217,Address1,1007 goodyear avenue,1.0000,baran
221,Address1,200 med center drive,1.0000,baran
223,Address1,849 south three notch street,1.0000,baran
228,Address1,1000 first street north,1.0000,baran
229,Address1,849 south three notch street,1.0000,baran
233,Address1,200 med center drive,1.0000,baran
234,Address1,101 hospital circle,1.0000,baran
236,Address1,200 med center drive,1.0000,baran
237,Address1,200 med center drive,1.0000,baran
238,Address1,1530 u s highway 43,1.0000,baran
248,Address1,33700 highway 43,1.0000,baran
254,Address1,200 med center drive,1.0000,baran
255,Address1,150 gilbreath drive,1.0000,baran
261,Address1,33700 highway 43,1.0000,baran
266,Address1,33700 highway 43,1.0000,baran
268,Address1,8000 alabama highway 69,1.0000,baran
274,Address1,1000 first street north,1.0000,baran
