row_id,column,value,confidence,source
1512,src,gofox,1.0000,baran
111,src,gofox,1.0000,baran
425,src,gofox,1.0000,baran
463,src,gofox,1.0000,baran
578,src,gofox,1.0000,baran
856,src,gofox,1.0000,baran
952,src,gofox,1.0000,baran
1031,src,gofox,1.0000,baran
1574,src,gofox,1.0000,baran
1610,src,gofox,1.0000,baran
1844,src,gofox,1.0000,baran
1512,flight,CO-45-EWR-MIA,1.0000,baran
1512,sched_dep_time,4:00 p.m.,1.0000,baran
180,sched_dep_time,4:00 p.m.,1.0000,baran
355,sched_dep_time,7:05 p.m.,1.0000,baran
393,sched_dep_time,7:05 p.m.,1.0000,baran
493,sched_dep_time,7:05 p.m.,1.0000,baran
584,sched_dep_time,4:00 p.m.,1.0000,baran
823,sched_dep_time,4:00 p.m.,1.0000,baran
920,sched_dep_time,7:05 p.m.,1.0000,baran
952,sched_dep_time,7:05 p.m.,1.0000,baran
980,sched_dep_time,7:05 p.m.,1.0000,baran
1016,sched_dep_time,4:00 p.m.,1.0000,baran
1021,sched_dep_time,4:00 p.m.,1.0000,baran
1169,sched_dep_time,7:05 p.m.,1.0000,baran
1379,sched_dep_time,4:00 p.m.,1.0000,baran
1512,act_dep_time,3:58 p.m.,1.0000,baran
51,act_dep_time,3:58 p.m.,1.0000,baran
312,act_dep_time,3:58 p.m.,1.0000,baran
641,act_dep_time,3:58 p.m.,1.0000,baran
1277,act_dep_time,4:00 p.m.,1.0000,baran
1307,act_dep_time,3:58 p.m.,1.0000,baran
1722,act_dep_time,3:58 p.m.,1.0000,baran
2016,act_dep_time,4:00 p.m.,1.0000,baran
2148,act_dep_time,4:00 p.m.,1.0000,baran
2214,act_dep_time,4:00 p.m.,1.0000,baran
2255,act_dep_time,3:58 p.m.,1.0000,baran
2282,act_dep_time,3:58 p.m.,1.0000,baran
1512,sched_arr_time,7:05 p.m.,1.0000,baran
142,sched_arr_time,7:05 p.m.,1.0000,baran
327,sched_arr_time,7:05 p.m.,1.0000,baran
444,sched_arr_time,7:05 p.m.,1.0000,baran
455,sched_arr_time,7:05 p.m.,1.0000,baran
491,sched_arr_time,7:05 p.m.,1.0000,baran
495,sched_arr_time,6:36 p.m.,1.0000,baran
536,sched_arr_time,7:05 p.m.,1.0000,baran
640,sched_arr_time,7:05 p.m.,1.0000,baran
677,sched_arr_time,7:05 p.m.,1.0000,baran
689,sched_arr_time,7:05 p.m.,1.0000,baran
948,sched_arr_time,7:05 p.m.,1.0000,baran
1045,sched_arr_time,7:05 p.m.,1.0000,baran
1129,sched_arr_time,7:05 p.m.,1.0000,baran
1216,sched_arr_time,7:05 p.m.,1.0000,baran
1505,sched_arr_time,6:36 p.m.,1.0000,baran
1907,sched_arr_time,7:05 p.m.,1.0000,baran
2065,sched_arr_time,7:05 p.m.,1.0000,baran
2121,sched_arr_time,6:36 p.m.,1.0000,baran
2171,sched_arr_time,7:05 p.m.,1.0000,baran
2317,sched_arr_time,7:05 p.m.,1.0000,baran
1512,act_arr_time,6:36 p.m.,1.0000,baran
10,act_arr_time,3:58 p.m.,1.0000,baran
614,act_arr_time,3:58 p.m.,1.0000,baran
1286,act_arr_time,3:58 p.m.,1.0000,baran
1773,act_arr_time,3:58 p.m.,1.0000,baran
2092,act_arr_time,6:36 p.m.,1.0000,baran
2212,act_arr_time,6:36 p.m.,1.0000,baran
2243,act_arr_time,3:58 p.m.,1.0000,baran
2247,act_arr_time,3:58 p.m.,1.0000,baran
2248,src,flights,1.0000,baran
50,src,flights,1.0000,baran
320,src,flights,1.0000,baran
498,src,flights,1.0000,baran
634,src,flights,1.0000,baran
691,src,flights,1.0000,baran
773,src,flights,1.0000,baran
1036,src,flights,1.0000,baran
1303,src,flights,1.0000,baran
1455,src,flights,1.0000,baran
1482,src,flights,1.0000,baran
1489,src,flights,1.0000,baran
1618,src,flights,1.0000,baran
1714,src,flights,1.0000,baran
1725,src,flights,1.0000,baran
1875,src,flights,1.0000,baran
2060,src,flights,1.0000,baran
2213,src,flights,1.0000,baran
2248,flight,UA-664-ORD-PHL,1.0000,baran
396,flight,UA-664-ORD-PHL,1.0000,baran
698,flight,CO-45-EWR-MIA,1.0000,baran
819,flight,CO-45-EWR-MIA,1.0000,baran
929,flight,CO-45-EWR-MIA,1.0000,baran
936,flight,UA-664-ORD-PHL,1.0000,baran
1223,flight,UA-664-ORD-PHL,1.0000,baran
1292,flight,CO-45-EWR-MIA,1.0000,baran
1363,flight,UA-664-ORD-PHL,1.0000,baran
1641,flight,UA-664-ORD-PHL,1.0000,baran
2050,flight,CO-45-EWR-MIA,1.0000,baran
2088,flight,CO-45-EWR-MIA,1.0000,baran
2319,flight,CO-45-EWR-MIA,1.0000,baran
2248,sched_dep_time,1:33 p.m.,1.0000,baran
2248,act_dep_time,1:31 p.m.,1.0000,baran
2248,act_arr_time,4:23 p.m.,1.0000,baran
1646,src,weather,1.0000,baran
27,src,weather,1.0000,baran
53,src,weather,1.0000,baran
210,src,weather,1.0000,baran
234,src,weather,1.0000,baran
281,src,weather,1.0000,baran
318,src,weather,1.0000,baran
331,src,weather,1.0000,baran
352,src,weather,1.0000,baran
387,src,weather,1.0000,baran
573,src,weather,1.0000,baran
890,src,weather,1.0000,baran
1012,src,weather,1.0000,baran
1090,src,weather,1.0000,baran
1095,src,weather,1.0000,baran
1151,src,weather,1.0000,baran
1176,src,weather,1.0000,baran
1237,src,weather,1.0000,baran
1239,src,weather,1.0000,baran
1244,src,weather,1.0000,baran
1274,src,weather,1.0000,baran
1380,src,weather,1.0000,baran
1427,src,weather,1.0000,baran
1547,src,weather,1.0000,baran
1641,src,weather,1.0000,baran
1707,src,weather,1.0000,baran
1719,src,weather,1.0000,baran
1754,src,weather,1.0000,baran
1763,src,weather,1.0000,baran
1851,src,weather,1.0000,baran
1986,src,weather,1.0000,baran
2014,src,weather,1.0000,baran
2084,src,weather,1.0000,baran
2092,src,weather,1.0000,baran
2197,src,weather,1.0000,baran
2279,src,weather,1.0000,baran
2326,src,weather,1.0000,baran
1646,flight,CO-62-IAH-EWR,1.0000,baran
1646,sched_dep_time,2:30 p.m.,1.0000,baran
25,sched_dep_time,1:33 p.m.,1.0000,baran
35,sched_dep_time,1:33 p.m.,1.0000,baran
103,sched_dep_time,1:33 p.m.,1.0000,baran
160,sched_dep_time,1:33 p.m.,1.0000,baran
300,sched_dep_time,2:30 p.m.,1.0000,baran
490,sched_dep_time,1:33 p.m.,1.0000,baran
692,sched_dep_time,2:30 p.m.,1.0000,baran
696,sched_dep_time,1:33 p.m.,1.0000,baran
715,sched_dep_time,2:30 p.m.,1.0000,baran
759,sched_dep_time,2:30 p.m.,1.0000,baran
790,sched_dep_time,1:33 p.m.,1.0000,baran
969,sched_dep_time,2:30 p.m.,1.0000,baran
1036,sched_dep_time,1:33 p.m.,1.0000,baran
1060,sched_dep_time,2:30 p.m.,1.0000,baran
1093,sched_dep_time,1:33 p.m.,1.0000,baran
1105,sched_dep_time,2:30 p.m.,1.0000,baran
1148,sched_dep_time,1:33 p.m.,1.0000,baran
1226,sched_dep_time,1:33 p.m.,1.0000,baran
1264,sched_dep_time,1:33 p.m.,1.0000,baran
1483,sched_dep_time,1:33 p.m.,1.0000,baran
1629,sched_dep_time,1:33 p.m.,1.0000,baran
1688,sched_dep_time,1:33 p.m.,1.0000,baran
1702,sched_dep_time,1:33 p.m.,1.0000,baran
1717,sched_dep_time,2:30 p.m.,1.0000,baran
1723,sched_dep_time,1:33 p.m.,1.0000,baran
1724,sched_dep_time,1:33 p.m.,1.0000,baran
1770,sched_dep_time,1:33 p.m.,1.0000,baran
1867,sched_dep_time,1:33 p.m.,1.0000,baran
1868,sched_dep_time,1:33 p.m.,1.0000,baran
1877,sched_dep_time,1:33 p.m.,1.0000,baran
2003,sched_dep_time,1:33 p.m.,1.0000,baran
2120,sched_dep_time,2:30 p.m.,1.0000,baran
2124,sched_dep_time,1:33 p.m.,1.0000,baran
2357,sched_dep_time,1:33 p.m.,1.0000,baran
1646,act_dep_time,2:48 p.m.,1.0000,baran
1646,sched_arr_time,7:03 p.m.,1.0000,baran
59,sched_arr_time,7:03 p.m.,1.0000,baran
315,sched_arr_time,7:03 p.m.,1.0000,baran
609,sched_arr_time,7:03 p.m.,1.0000,baran
715,act_arr_time,4:23 p.m.,1.0000,baran
1089,act_arr_time,4:23 p.m.,1.0000,baran
2289,act_arr_time,4:23 p.m.,1.0000,baran
1300,flight,CO-1088-CLE-IAH,1.0000,baran
1300,sched_dep_time,8:40 a.m.,1.0000,baran
